stock,period,datetime,open,high,low,close,volume,amount,day,raw_close,cum_dr,asof,new_event_day,new_dr
000001.SZ,1d,2016-01-04,9.292594005984697,9.315825490999659,8.696319223934013,8.773757507317217,563497.0,660376153.12,20160104,11.33,1.291350939497804,20200528,20200528,1.017214
000001.SZ,1d,2016-01-05,8.727294537287294,8.959609387436911,8.634368597227448,8.827964305685462,663269.0,755531353.7200001,20160105,11.4,1.291350939497804,20200528,20200528,1.017214
000001.SZ,1d,2016-01-06,8.843451962362103,8.951865559098591,8.820220477347142,8.92863407408363,515706.0,591698520.3600001,20160106,11.530000000000001,1.291350939497804,20200528,20200528,1.017214
000001.SZ,1d,2016-01-07,8.835708134023783,8.835708134023783,8.448516717107754,8.471748202122715,174761.0,194869493.47000003,20160107,10.94,1.291350939497804,20200528,20200528,1.017214
000001.SZ,1d,2016-01-08,8.680831567257371,8.742782193963937,8.440772888769434,8.611137112212486,747527.0,831334546.23,20160108,11.120000000000001,1.291350939497804,20200528,20200528,1.017214
000001.SZ,1d,2016-01-11,8.51821117215264,8.580161798859203,8.27040866532638,8.332359292032946,732013.0,800683640.99,20160111,10.76,1.291350939497804,20200528,20200528,1.017214
000001.SZ,1d,2016-01-12,8.386566090401189,8.448516717107754,8.239433351973098,8.371078433724549,561642.0,605970836.99,20160112,10.81,1.291350939497804,20200528,20200528,1.017214
000001.SZ,1d,2016-01-13,8.433029060431114,8.471748202122717,8.285896322003023,8.293640150341343,391709.0,424371697.73,20160113,10.71,1.291350939497804,20200528,20200528,1.017214
000001.SZ,1d,2016-01-14,8.200714210281495,8.363334605386228,8.115532098559969,8.340103120371266,666314.0,708535004.7,20160114,10.77,1.291350939497804,20200528,20200528,1.017214
000001.SZ,1d,2016-01-15,8.25492100864974,8.363334605386228,8.069069128530046,8.100044441883327,448202.0,474908142.0300001,20160115,10.459999999999999,1.291350939497804,20200528,20200528,1.017214
