stock,period,datetime,open,high,low,close,volume,amount,day,raw_close,cum_dr,asof,new_event_day,new_dr
000001.SZ,1d,2016-01-04,8.252204291303745,8.272834802032005,7.722687849278422,7.79145621837262,563497.0,660376153.12,20160104,11.33,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-05,7.750195196916101,7.956500304198695,7.667673154003063,7.839594076738559,663269.0,755531353.7200001,20160105,11.4,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-06,7.853347750557398,7.949623467289275,7.8327172398291385,7.928992956561016,515706.0,591698520.3600001,20160106,11.530000000000001,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-07,7.846470913647978,7.846470913647978,7.502629068176988,7.523259578905248,174761.0,194869493.47000003,20160107,10.94,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-08,7.708934175459583,7.763948870734941,7.495752231267569,7.647042643274805,747527.0,831334546.23,20160108,11.120000000000001,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-11,7.564520600361766,7.619535295637125,7.344461819260333,7.399476514535691,732013.0,800683640.99,20160111,10.76,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-12,7.44761437290163,7.502629068176988,7.316954471622655,7.433860699082791,561642.0,605970836.99,20160112,10.81,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-13,7.488875394358149,7.5232595789052485,7.358215493079173,7.3650923299885935,391709.0,424371697.73,20160113,10.71,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-14,7.282570287075555,7.426983862173372,7.206925081071938,7.406353351445111,666314.0,708535004.7,20160114,10.77,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-15,7.330708145441494,7.426983862173372,7.165664059615419,7.1931714072530974,448202.0,474908142.0300001,20160115,10.459999999999999,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-18,7.110649364340061,7.261939776347297,7.083142016702382,7.158787222706,421040.0,439917816.17999995,20160118,10.41,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-19,7.186294570343678,7.413230188354531,7.158787222706,7.3650923299885935,501109.0,532074699.5,20160119,10.71,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-20,7.3582154930791726,7.42698386217337,7.179417733434258,7.2481861025284555,603752.0,640968946.8700001,20160120,10.54,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-21,7.206925081071938,7.392599677626272,7.0968956905212215,7.0968956905212215,606145.0,638127876.8299999,20160121,10.32,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-22,7.15191038579658,7.186294570343679,7.028127321427023,7.15191038579658,466752.0,482984450.37000006,20160122,10.4,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-25,7.15191038579658,7.179417733434258,7.103772527430641,7.131279875068319,376431.0,390734876.74,20160125,10.37,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-26,7.0968956905212215,7.0968956905212215,6.780561192687911,6.78743802959733,647901.0,653561593.37,20160126,9.87,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-27,6.8286990510538494,6.863083235600949,6.601763433042996,6.79431486650675,569037.0,558510640.86,20160127,9.879999999999999,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-28,6.753053845050232,6.801191703416171,6.636147617590096,6.663654965227774,302540.0,296055319.24,20160128,9.69,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-01-29,6.698039149774874,6.931851604695146,6.663654965227774,6.876836909419788,544435.0,540544459.55,20160129,10.0,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-02-01,6.863083235600949,6.8837137463292075,6.698039149774874,6.739300171231393,417732.0,412635642.62999994,20160201,9.8,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-02-02,6.739300171231392,6.897467420148047,6.7255464974125525,6.842452724872689,369104.0,367360499.7,20160202,9.95,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-02-03,6.7736843557784905,6.801191703416169,6.718669660503132,6.7736843557784905,274572.0,269997835.61,20160203,9.85,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-02-04,6.801191703416171,6.876836909419788,6.794314866506751,6.84245272487269,373099.0,370586187.52000004,20160204,9.950000000000001,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-02-05,6.84932956178211,6.856206398691529,6.81494537723501,6.821822214144429,270893.0,269184383.53,20160205,9.92,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-02-15,6.643024454499515,6.7736843557784905,6.636147617590096,6.732423334321973,278499.0,271173372.44,20160215,9.790000000000001,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-02-16,6.766807518869071,6.897467420148047,6.759930681959651,6.8837137463292075,428386.0,427507774.18,20160216,10.01,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-02-17,6.897467420148047,7.028127321427023,6.869960072510368,6.979989463061085,585167.0,590538918.7800001,20160217,10.15,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-02-18,7.000619973789344,7.028127321427023,6.938728441604566,6.938728441604566,406178.0,412337569.83000004,20160218,10.09,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-02-19,6.938728441604566,6.973112626151665,6.869960072510368,6.904344257057468,318898.0,320939651.99,20160219,10.040000000000001,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-02-22,6.966235789242246,7.090018853611801,6.918097930876307,7.076265179792962,617739.0,630251514.49,20160222,10.290000000000001,1.4541569229745948,20240614,20240614,1.071428
000001.SZ,1d,2016-02-23,7.076265179792962,7.076265179792962,6.911221093966887,6.959358952332826,425874.0,432315311.35,20160223,10.120000000000001,1.4541569229745948,20240614,20240614,1.071428
