stock,period,datetime,open,high,low,close,volume,amount,day,raw_close,cum_dr,asof,new_event_day,new_dr
000001.SZ,1d,2016-01-04,9.452556719203718,9.476188111001727,8.846017663054813,8.924788969048176,563497.0,660376153.12,20160104,11.33,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-05,8.877526185452158,9.113840103432251,8.783000618260122,8.979928883243533,663269.0,755531353.7200001,20160105,11.4,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-06,8.995683144442205,9.105962972832915,8.972051752644196,9.082331581034907,515706.0,591698520.3600001,20160106,11.530000000000001,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-07,8.987806013842869,8.987806013842869,8.593949483876047,8.617580875674056,174761.0,194869493.47000003,20160107,10.94,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-08,8.83026340185614,8.893280446650833,8.58607235327671,8.759369226462113,747527.0,831334546.23,20160108,11.120000000000001,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-11,8.664843659270074,8.727860704064767,8.412775480091309,8.475792524886,732013.0,800683640.99,20160111,10.76,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-12,8.530932439081356,8.593949483876047,8.381266957693963,8.515178177882683,561642.0,605970836.99,20160112,10.81,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-13,8.578195222677374,8.617580875674058,8.428529741289983,8.43640687188932,391709.0,424371697.73,20160113,10.71,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-14,8.341881304697282,8.507301047283347,8.255232868104581,8.483669655485336,666314.0,708535004.7,20160114,10.77,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-15,8.397021218892636,8.507301047283347,8.207970084508561,8.239478606905907,448202.0,474908142.0300001,20160115,10.459999999999999,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-18,8.14495303971387,8.318249912899272,8.113444517316525,8.200092953909225,421040.0,439917816.17999995,20160118,10.41,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-19,8.23160147630657,8.491546786084673,8.200092953909225,8.43640687188932,501109.0,532074699.5,20160119,10.71,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-20,8.428529741289982,8.507301047283345,8.223724345707234,8.302495651700598,603752.0,640968946.8700001,20160120,10.54,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-21,8.255232868104581,8.467915394286663,8.129198778515198,8.129198778515198,606145.0,638127876.8299999,20160121,10.32,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-22,8.192215823309889,8.231601476306572,8.050427472521834,8.192215823309889,466752.0,482984450.37000006,20160122,10.4,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-25,8.192215823309889,8.223724345707234,8.137075909114534,8.16858443151188,376431.0,390734876.74,20160125,10.37,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-26,8.129198778515198,8.129198778515198,7.766850770945721,7.774727901545058,647901.0,653561593.37,20160126,9.87,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-27,7.821990685141076,7.861376338137759,7.562045375362974,7.782605032144394,569037.0,558510640.86,20160127,9.879999999999999,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-28,7.735342248548376,7.790482162743731,7.601431028359657,7.632939550757002,302540.0,296055319.24,20160128,9.69,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-01-29,7.672325203753685,7.940147644131123,7.632939550757002,7.877130599336431,544435.0,540544459.55,20160129,10.0,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-02-01,7.861376338137759,7.885007729935768,7.672325203753685,7.719587987349703,417732.0,412635642.62999994,20160201,9.8,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-02-02,7.719587987349702,7.90076199113444,7.7038337261510295,7.837744946339749,369104.0,367360499.7,20160202,9.95,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-02-03,7.758973640346385,7.7904821627437295,7.695956595551693,7.758973640346385,274572.0,269997835.61,20160203,9.85,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-02-04,7.790482162743731,7.877130599336431,7.782605032144395,7.83774494633975,373099.0,370586187.52000004,20160204,9.950000000000001,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-02-05,7.845622076939087,7.853499207538423,7.806236423942404,7.81411355454174,270893.0,269184383.53,20160205,9.92,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-02-15,7.609308158958993,7.758973640346385,7.601431028359657,7.711710856750368,278499.0,271173372.44,20160215,9.790000000000001,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-02-16,7.751096509747049,7.90076199113444,7.743219379147712,7.885007729935768,428386.0,427507774.18,20160216,10.01,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-02-17,7.90076199113444,8.050427472521834,7.869253468737095,7.995287558326479,585167.0,590538918.7800001,20160217,10.15,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-02-18,8.018918950124487,8.050427472521834,7.9480247747304595,7.9480247747304595,406178.0,412337569.83000004,20160218,10.09,1.2694978042946754,20190626,20190626,1.010534
000001.SZ,1d,2016-02-19,7.9480247747304595,7.987410427727142,7.869253468737095,7.908639121733778,318898.0,320939651.99,20160219,10.040000000000001,1.2694978042946754,20190626,20190626,1.010534
