stock,period,datetime,open,high,low,close,volume,amount,day,raw_close,cum_dr,asof,new_event_day,new_dr
000001.SZ,1d,2016-01-04,9.220096388085182,9.243146629055396,8.628473536516383,8.70530767308376,563497.0,660376153.12,20160104,11.33,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-05,8.659207191143334,8.889709600845464,8.567006227262482,8.759091568680924,663269.0,755531353.7200001,20160105,11.4,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-06,8.7744583959944,8.882026187188726,8.751408155024187,8.858975946218514,515706.0,591698520.3600001,20160106,11.530000000000001,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-07,8.766774982337662,8.766774982337662,8.382604299500779,8.40565454047099,174761.0,194869493.47000003,20160107,10.94,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-08,8.613106709202908,8.67457401845681,8.374920885844041,8.54395598629227,747527.0,831334546.23,20160108,11.120000000000001,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-11,8.451755022411417,8.513222331665318,8.205885785395813,8.267353094649714,732013.0,800683640.99,20160111,10.76,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-12,8.321136990246877,8.382604299500779,8.175152130768863,8.305770162933403,561642.0,605970836.99,20160112,10.81,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-13,8.367237472187304,8.405654540470993,8.22125261270929,8.228936026366027,391709.0,424371697.73,20160113,10.71,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-14,8.136735062485174,8.298086749276665,8.052217512261059,8.275036508306451,666314.0,708535004.7,20160114,10.77,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-15,8.190518958082338,8.298086749276665,8.006117030320633,8.036850684947584,448202.0,474908142.0300001,20160115,10.459999999999999,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-18,7.944649721066732,8.11368482151496,7.913916066439782,7.998433616663896,421040.0,439917816.17999995,20160118,10.41,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-19,8.029167271290845,8.282719921963189,7.998433616663896,8.228936026366027,501109.0,532074699.5,20160119,10.71,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-20,8.221252612709288,8.298086749276663,8.021483857634108,8.098317994201485,603752.0,640968946.8700001,20160120,10.54,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-21,8.052217512261059,8.259669680992976,7.929282893753257,7.929282893753257,606145.0,638127876.8299999,20160121,10.32,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-22,7.990750203007159,8.029167271290847,7.852448757185881,7.990750203007159,466752.0,482984450.37000006,20160122,10.4,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-25,7.990750203007159,8.021483857634108,7.936966307409994,7.967699962036945,376431.0,390734876.74,20160125,10.37,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-26,7.929282893753257,7.929282893753257,7.575845865543324,7.583529279200062,647901.0,653561593.37,20160126,9.87,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-27,7.629629761140488,7.668046829424177,7.376077110468145,7.591212692856799,569037.0,558510640.86,20160127,9.879999999999999,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-28,7.545112210916375,7.598896106513538,7.414494178751834,7.445227833378785,302540.0,296055319.24,20160128,9.69,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-01-29,7.4836449016624735,7.744880965991554,7.445227833378785,7.6834136567376525,544435.0,540544459.55,20160129,10.0,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-02-01,7.668046829424177,7.69109707039439,7.4836449016624735,7.5297453836029,417732.0,412635642.62999994,20160201,9.8,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-02-02,7.529745383602898,7.706463897707865,7.514378556289423,7.644996588453964,369104.0,367360499.7,20160202,9.95,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-02-03,7.568162451886587,7.598896106513537,7.506695142632686,7.568162451886587,274572.0,269997835.61,20160203,9.85,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-02-04,7.598896106513538,7.6834136567376525,7.591212692856801,7.644996588453965,373099.0,370586187.52000004,20160204,9.950000000000001,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-02-05,7.652680002110702,7.660363415767439,7.614262933827013,7.6219463474837506,270893.0,269184383.53,20160205,9.92,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-02-15,7.422177592408572,7.568162451886587,7.414494178751834,7.522061969946162,278499.0,271173372.44,20160215,9.790000000000001,1.3015048319350753,20210514,20210514,1.007863
000001.SZ,1d,2016-02-16,7.5604790382298495,7.706463897707865,7.552795624573112,7.69109707039439,428386.0,427507774.18,20160216,10.01,1.3015048319350753,20210514,20210514,1.007863
