stock,period,datetime,open,high,low,close,volume,amount,day,raw_close,cum_dr,asof,new_event_day,new_dr
000001.SZ,1w,2016-01-10,7.667825984657465,7.686995549619109,6.964941936063864,7.105518745782584,2664760.0,3033810066.9,20160110,11.120000000000001,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-01-17,7.028840485936009,7.079959325833726,6.658228896677565,6.683788316626423,2799880.0,3014469322.44,20160117,10.459999999999999,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-01-24,6.607110056779849,6.901043386191717,6.530431796933274,6.645449186703136,2598798.0,2734073789.75,20160124,10.4,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-01-31,6.645449186703136,6.671008606651994,6.134260787725972,6.389854987214553,2440344.0,2439406889.76,20160131,10.0,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-02-07,6.377075277240125,6.409024552176197,6.223718757546975,6.338736147316838,1705400.0,1689764548.99,20160207,9.92,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-02-21,6.172599917649259,6.530431796933274,6.166210062662045,6.4154144071634125,2017128.0,2022497287.22,20160221,10.040000000000001,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-02-28,6.472923102048344,6.587940491818205,6.134260787725972,6.255668032483049,2357942.0,2362704257.92,20160228,9.790000000000001,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-03-06,6.255668032483047,6.709347736575282,6.019243397956109,6.645449186703136,3555757.0,3569277473.4700003,20160306,10.4,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-03-13,6.6134999117670645,6.702957881588067,6.351515857291266,6.492092667009986,2433164.0,2486805273.8100004,20160313,10.16,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-03-20,6.52404194194606,6.7540767214857835,6.492092667009986,6.73490715652414,3146175.0,3269782576.1099997,20160320,10.540000000000001,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-03-27,6.741297011511355,6.990501356012722,6.709347736575282,6.766856431460212,2585668.0,2765884380.13,20160327,10.59,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-04-03,6.7860259964218566,6.869094111255645,6.632669476728707,6.811585416370715,2004365.0,2123119822.7399998,20160403,10.66,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-04-10,6.786025996421856,6.907433241178933,6.709347736575282,6.7540767214857835,1781839.0,1897288590.9600003,20160410,10.57,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-04-17,6.773246286447427,7.009670920974366,6.773246286447427,6.952162226089435,2762615.0,2980638538.3700004,20160417,10.88,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-04-24,6.913823096166148,6.93299266112779,6.6198897667542775,6.741297011511355,2093955.0,2220328644.85,20160424,10.55,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-05-01,6.747686866498569,6.875483966242861,6.658228896677565,6.7540767214857835,1742946.0,1842647849.33,20160501,10.57,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-05-08,6.760466576472998,6.869094111255645,6.7221274465497105,6.7221274465497105,1487598.0,1586396350.46,20160508,10.52,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-05-15,6.709347736575282,6.728517301536926,6.549601361894918,6.613499911767063,1541210.0,1596929064.03,20160515,10.35,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-05-22,6.594330346805419,6.626279621741493,6.498482521997201,6.58155063683099,1377278.0,1414736618.8200002,20160522,10.299999999999999,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-05-29,6.600720201792634,6.607110056779849,6.498482521997201,6.562381071869346,1271389.0,1302476678.96,20160529,10.27,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-06-05,6.5496013618949185,6.7540767214857835,6.5176520869588455,6.709347736575282,2600588.0,2715258032.45,20160605,10.5,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-06-12,6.715737591562497,6.73490715652414,6.67739846163921,6.709347736575282,835802.0,877537253.7,20160612,10.5,1.5649807421309212,20251019,20251015,1.021182
000001.SZ,1w,2016-06-19,8.142210978679255,8.157779259709235,6.639871859286237,6.6787925618611865,1698468.0,1638037402.79,20160619,8.58,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-06-26,6.686576702376176,6.795554669586033,6.632087718771248,6.6710084213461975,1892760.0,1632354830.88,20160626,8.57,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-07-03,6.6710084213461975,6.803338810101023,6.647655999801229,6.779986388556052,1742478.0,1507779206.78,20160703,8.709999999999999,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-07-10,6.764418107526073,6.896748496280899,6.7488498264960946,6.803338810101023,1927439.0,1693022960.0500002,20160710,8.74,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-07-17,6.811122950616012,7.044647166065703,6.803338810101023,6.997942322975765,2587224.0,2302080961.2599998,20160717,8.99,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-07-24,6.997942322975765,7.067999587610673,6.943453339370837,6.959021620400817,1816457.0,1632231339.73,20160724,8.94,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-07-31,6.951237479885827,7.192545835850509,6.935669198855848,7.161409273790549,2781251.0,2522170423.1499996,20160731,9.2,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-08-07,7.14584099276057,7.270387241000406,6.951237479885827,7.036863025550715,3703521.0,3371113812.6800003,20160807,9.040000000000001,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-08-14,7.036863025550714,7.41828591078521,7.013510604005745,7.394933489240241,3556407.0,3288499884.19,20160814,9.5,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-08-21,7.43385419181519,7.628457704689932,7.340444505635313,7.402717629755231,4754673.0,4557566137.139999,20160821,9.51,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-08-28,7.394933489240241,7.402717629755231,7.270387241000406,7.356012786665294,3721991.0,3503920577.29,20160828,9.450000000000001,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-09-04,7.324876224605334,7.410501770270221,7.301523803060365,7.356012786665293,2498985.0,2360928192.63,20160904,9.45,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-09-11,7.3637969271802834,7.3637969271802834,7.285955522030385,7.301523803060364,2126696.0,2000033274.78,20160911,9.379999999999999,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-09-18,7.231466538425458,7.254818959970427,7.044647166065705,7.052431306580694,1638993.0,1504954282.5800002,20160918,9.06,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-09-25,7.044647166065705,7.153625133275561,7.029078885035724,7.122488571215602,1980102.0,1803311278.29,20160925,9.15,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-10-02,7.106920290185622,7.106920290185622,7.013510604005745,7.0602154470956835,1723918.0,1561806706.82,20161002,9.07,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-10-16,7.083567868640652,7.1380568522455805,7.036863025550715,7.075783728125664,2212845.0,2014365476.0700002,20161016,9.090000000000002,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-10-23,7.067999587610673,7.106920290185622,7.029078885035724,7.106920290185622,2462336.0,2234181461.86,20161023,9.13,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-10-30,7.106920290185622,7.239250678940448,7.099136149670633,7.1380568522455805,2723018.0,2503871556.44,20161030,9.17,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-11-06,7.122488571215602,7.1380568522455805,7.044647166065705,7.091352009155642,2777585.0,2531647099.3900003,20161106,9.11,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-11-13,7.083567868640652,7.14584099276057,7.013510604005745,7.14584099276057,3470817.0,3165125457.69,20161113,9.18,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-11-20,7.130272711730591,7.200329976365499,7.130272711730591,7.14584099276057,2968183.0,2731981373.1200004,20161120,9.18,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-11-27,7.14584099276057,7.488343175420119,7.1380568522455805,7.488343175420119,5576790.0,5250058435.929999,20161127,9.620000000000001,1.2846633460358592,20251019,20251015,1.021182
000001.SZ,1w,2016-12-04,7.542832159025046,7.612889423659953,7.348228646150303,7.43385419181519,4669121.0,4490431530.55,20161204,9.549999999999999,1.2846633460358592,20251019,20251015,1.021182
