stock,period,datetime,open,high,low,close,volume,amount,day,raw_close,cum_dr,asof,new_event_day,new_dr
000001.SZ,1w,2016-01-10,9.55212995168381,9.57601027656302,8.676518039446126,8.851640421893665,2664760.0,3033810066.9,20160110,11.120000000000001,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-01-17,8.756119122376825,8.819799988721384,8.294432841378773,8.326273274551053,2799880.0,3014469322.44,20160117,10.459999999999999,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-01-24,8.230751975034215,8.596916956515427,8.135230675517377,8.278512624792635,2598798.0,2734073789.75,20160124,10.4,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-01-31,8.278512624792635,8.310353057964914,7.641703961347047,7.96010829306984,2440344.0,2439406889.76,20160131,10.0,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-02-07,7.944188076483702,7.98398861794905,7.753145477450025,7.896427426725282,1705400.0,1689764548.99,20160207,9.92,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-02-21,7.689464611105467,8.135230675517377,7.6815045028123965,7.9919487262421205,2017128.0,2022497287.22,20160221,10.040000000000001,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-02-28,8.06358970087975,8.206871650155007,7.641703961347047,7.792946018915375,2357942.0,2362704257.92,20160228,9.790000000000001,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-03-06,7.792946018915374,8.358113707723334,7.49842201207179,8.278512624792635,3555757.0,3569277473.4700003,20160306,10.4,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-03-13,8.238712083327286,8.350153599430262,7.9123476433114215,8.08747002575896,2433164.0,2486805273.8100004,20160313,10.16,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-03-20,8.127270567224308,8.413834465774823,8.08747002575896,8.389954140895613,3146175.0,3269782576.1099997,20160320,10.540000000000001,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-03-27,8.397914249188682,8.708358472618405,8.358113707723334,8.429754682360961,2585668.0,2765884380.13,20160327,10.59,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-04-03,8.453635007240171,8.557116415050078,8.262592408206496,8.48547544041245,2004365.0,2123119822.7399998,20160403,10.66,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-04-10,8.45363500724017,8.604877064808498,8.358113707723334,8.413834465774823,1781839.0,1897288590.9600003,20160410,10.57,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-04-17,8.43771479065403,8.732238797497615,8.43771479065403,8.660597822859987,2762615.0,2980638538.3700004,20160417,10.88,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-04-24,8.612837173101568,8.636717497980777,8.246672191620355,8.397914249188682,2093955.0,2220328644.85,20160424,10.55,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-05-01,8.405874357481752,8.56507652334315,8.294432841378773,8.413834465774823,1742946.0,1842647849.33,20160501,10.57,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-05-08,8.421794574067892,8.557116415050078,8.374033924309472,8.374033924309472,1487598.0,1586396350.46,20160508,10.52,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-05-15,8.358113707723334,8.381994032602543,8.159111000396587,8.238712083327284,1541210.0,1596929064.03,20160515,10.35,1.2562643159900364,20180715,20180712,1.016203
000001.SZ,1w,2016-05-22,8.214831758448076,8.254632299913427,8.095430134052028,8.198911541861936,1377278.0,1414736618.8200002,20160522,10.299999999999999,1.2562643159900364,20180715,20180712,1.016203
