stock,period,datetime,open,high,low,close,volume,amount,day,raw_close,cum_dr,asof,new_event_day,new_dr
000001.SZ,1w,2016-01-10,9.220096388085182,9.243146629055396,8.374920885844041,8.54395598629227,2664760.0,3033810066.9,20160110,11.120000000000001,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-01-17,8.451755022411417,8.513222331665318,8.006117030320633,8.036850684947584,2799880.0,3014469322.44,20160117,10.459999999999999,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-01-24,7.944649721066732,8.298086749276663,7.852448757185881,7.990750203007159,2598798.0,2734073789.75,20160124,10.4,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-01-31,7.990750203007159,8.021483857634108,7.376077110468145,7.6834136567376525,2440344.0,2439406889.76,20160131,10.0,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-02-07,7.668046829424177,7.706463897707865,7.4836449016624735,7.6219463474837506,1705400.0,1689764548.99,20160207,9.92,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-02-21,7.422177592408572,7.852448757185881,7.414494178751834,7.714147311364603,2017128.0,2022497287.22,20160221,10.040000000000001,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-02-28,7.7832980342752425,7.9215994800965195,7.376077110468145,7.522061969946162,2357942.0,2362704257.92,20160228,9.790000000000001,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-03-06,7.522061969946161,8.067584339574534,7.237775664646868,7.990750203007159,3555757.0,3569277473.4700003,20160306,10.4,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-03-13,7.952333134723471,8.059900925917796,7.637313174797225,7.806348275245455,2433164.0,2486805273.8100004,20160313,10.16,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-03-20,7.844765343529144,8.121368235171698,7.806348275245455,8.098317994201485,3146175.0,3269782576.1099997,20160320,10.540000000000001,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-03-27,8.106001407858223,8.40565454047099,8.067584339574534,8.136735062485174,2585668.0,2765884380.13,20160327,10.59,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-04-03,8.159785303455386,8.259669680992976,7.975383375693683,8.190518958082338,2004365.0,2123119822.7399998,20160403,10.66,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-04-10,8.159785303455386,8.305770162933403,8.067584339574534,8.121368235171698,1781839.0,1897288590.9600003,20160410,10.57,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-04-17,8.144418476141912,8.428704781441205,8.144418476141912,8.359554058530566,2762615.0,2980638538.3700004,20160417,10.88,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-04-24,8.31345357659014,8.336503817560352,7.9600165483802074,8.106001407858223,2093955.0,2220328644.85,20160424,10.55,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-05-01,8.11368482151496,8.267353094649716,8.006117030320633,8.121368235171698,1742946.0,1842647849.33,20160501,10.57,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-05-08,8.129051648828437,8.259669680992976,8.08295116688801,8.08295116688801,1487598.0,1586396350.46,20160508,10.52,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-05-15,8.067584339574534,8.090634580544748,7.875498998156093,7.95233313472347,1541210.0,1596929064.03,20160515,10.35,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-05-22,7.929282893753257,7.967699962036946,7.814031688902192,7.913916066439781,1377278.0,1414736618.8200002,20160522,10.299999999999999,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-05-29,7.936966307409994,7.944649721066732,7.814031688902192,7.890865825469568,1271389.0,1302476678.96,20160529,10.27,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-06-05,7.875498998156095,8.121368235171698,7.837081929872406,8.067584339574534,2600588.0,2715258032.45,20160605,10.5,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-06-12,8.075267753231273,8.098317994201485,8.029167271290847,8.067584339574534,835802.0,877537253.7,20160612,10.5,1.3015048319350753,20210516,20210514,1.007863
000001.SZ,1w,2016-06-19,9.790515614955199,9.809235530088957,7.9840438045475945,8.03084359238199,1698468.0,1638037402.79,20160619,8.58,1.068380911830849,20210516,20210514,1.007863
000001.SZ,1w,2016-06-26,8.040203549948867,8.171242955885171,7.9746838469807155,8.02148363481511,1892760.0,1632354830.88,20160626,8.57,1.068380911830849,20210516,20210514,1.007863
000001.SZ,1w,2016-07-03,8.02148363481511,8.180602913452049,7.9934037621144745,8.152523040751412,1742478.0,1507779206.78,20160703,8.709999999999999,1.068380911830849,20210516,20210514,1.007863
000001.SZ,1w,2016-07-10,8.133803125617655,8.292922404254593,8.115083210483897,8.180602913452049,1927439.0,1693022960.0500002,20160710,8.74,1.068380911830849,20210516,20210514,1.007863
000001.SZ,1w,2016-07-17,8.189962871018928,8.470761598025291,8.180602913452049,8.414601852624019,2587224.0,2302080961.2599998,20160717,8.99,1.068380911830849,20210516,20210514,1.007863
000001.SZ,1w,2016-07-24,8.414601852624019,8.498841470725928,8.349082149655867,8.367802064789624,1816457.0,1632231339.73,20160724,8.94,1.068380911830849,20210516,20210514,1.007863
000001.SZ,1w,2016-07-31,8.358442107222746,8.648600791795989,8.339722192088988,8.611160961528473,2781251.0,2522170423.1499996,20160731,9.2,1.068380911830849,20210516,20210514,1.007863
000001.SZ,1w,2016-08-07,8.592441046394715,8.742200367464775,8.358442107222746,8.461401640458414,3703521.0,3371113812.6800003,20160807,9.040000000000001,1.068380911830849,20210516,20210514,1.007863
000001.SZ,1w,2016-08-14,8.461401640458412,8.920039561235471,8.433321767757777,8.891959688534836,3556407.0,3288499884.19,20160814,9.5,1.068380911830849,20210516,20210514,1.007863
000001.SZ,1w,2016-08-21,8.93875947636923,9.172758415541198,8.826439985566685,8.901319646101715,4754673.0,4557566137.139999,20160821,9.51,1.068380911830849,20210516,20210514,1.007863
000001.SZ,1w,2016-08-28,8.891959688534836,8.901319646101715,8.742200367464775,8.845159900700443,3721991.0,3503920577.29,20160828,9.450000000000001,1.068380911830849,20210516,20210514,1.007863
