stock,period,datetime,open,high,low,close,volume,amount,day,raw_close,cum_dr,asof,new_event_day,new_dr
000001.SZ,1w,2016-01-10,9.706903113290942,9.731170371074171,8.817103661239273,8.995063551649608,2664760.0,3033810066.9,20160110,11.120000000000001,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-01-17,8.897994520516697,8.962707207938637,8.428827536707635,8.461183880418604,2799880.0,3014469322.44,20160117,10.459999999999999,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-01-24,8.364114849285695,8.736212801961848,8.267045818152786,8.41264936485215,2598798.0,2734073789.75,20160124,10.4,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-01-31,8.41264936485215,8.44500570856312,7.765522490632754,8.089085927742452,2440344.0,2439406889.76,20160131,10.0,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-02-07,8.072907755886968,8.113353185525678,7.878769693621148,8.024373240320513,1705400.0,1689764548.99,20160207,9.92,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-02-21,7.814057006199209,8.267045818152786,7.805967920271467,8.121442271453423,2017128.0,2022497287.22,20160221,10.040000000000001,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-02-28,8.194244044803105,8.339847591502469,7.765522490632754,7.919215123259861,2357942.0,2362704257.92,20160228,9.790000000000001,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-03-06,7.9192151232598595,8.493540224129575,7.619918943933389,8.41264936485215,3555757.0,3569277473.4700003,20160306,10.4,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-03-13,8.37220393521344,8.485451138201832,8.040551412175997,8.21851130258633,2433164.0,2486805273.8100004,20160313,10.16,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-03-20,8.258956732225045,8.550163825623772,8.21851130258633,8.525896567840546,3146175.0,3269782576.1099997,20160320,10.540000000000001,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-03-27,8.533985653768287,8.849460004950242,8.493540224129575,8.566341997479256,2585668.0,2765884380.13,20160327,10.59,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-04-03,8.590609255262486,8.695767372323136,8.396471192996666,8.622965598973455,2004365.0,2123119822.7399998,20160403,10.66,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-04-10,8.590609255262484,8.744301887889591,8.493540224129575,8.550163825623772,1781839.0,1897288590.9600003,20160410,10.57,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-04-17,8.574431083407,8.873727262733471,8.574431083407,8.800925489383788,2762615.0,2980638538.3700004,20160417,10.88,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-04-24,8.752390973817333,8.77665823160056,8.38029302114118,8.533985653768287,2093955.0,2220328644.85,20160424,10.55,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-05-01,8.54207473969603,8.703856458250879,8.428827536707635,8.550163825623772,1742946.0,1842647849.33,20160501,10.57,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-05-08,8.558252911551515,8.695767372323136,8.50971839598506,8.50971839598506,1487598.0,1586396350.46,20160508,10.52,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-05-15,8.493540224129575,8.517807481912802,8.291313075936014,8.372203935213438,1541210.0,1596929064.03,20160515,10.35,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-05-22,8.34793667743021,8.388382107068924,8.226600388514074,8.331758505574724,1377278.0,1414736618.8200002,20160522,10.299999999999999,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-05-29,8.356025763357954,8.364114849285695,8.226600388514074,8.307491247791498,1271389.0,1302476678.96,20160529,10.27,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-06-05,8.291313075936015,8.550163825623772,8.250867646297301,8.493540224129575,2600588.0,2715258032.45,20160605,10.5,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-06-12,8.501629310057318,8.525896567840546,8.453094794490863,8.493540224129575,835802.0,877537253.7,20160612,10.5,1.236233622603,20170723,20170721,1.014801
000001.SZ,1w,2016-06-19,10.307439586677585,10.327147884166452,8.405588879001892,8.454859622724062,1698468.0,1638037402.79,20160619,8.58,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-06-26,8.464713771468494,8.602671853890566,8.395734730257459,8.445005473979627,1892760.0,1632354830.88,20160626,8.57,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-07-03,8.445005473979627,8.612526002634999,8.415443027746328,8.582963556401698,1742478.0,1507779206.78,20160703,8.709999999999999,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-07-10,8.56325525891283,8.730775787568202,8.543546961423964,8.612526002634999,1927439.0,1693022960.0500002,20160710,8.74,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-07-17,8.622380151379433,8.91800461371244,8.612526002634999,8.85887972124584,2587224.0,2302080961.2599998,20160717,8.99,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-07-24,8.85887972124584,8.947567059945742,8.789900680034805,8.809608977523672,1816457.0,1632231339.73,20160724,8.94,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-07-31,8.799754828779237,9.105233439856681,8.78004653129037,9.065816844878945,2781251.0,2522170423.1499996,20160731,9.2,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-08-07,9.046108547390078,9.203774927301017,8.799754828779237,8.90815046496801,3703521.0,3371113812.6800003,20160807,9.040000000000001,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-08-14,8.908150464968008,9.391003753445256,8.878588018734707,9.361441307211955,3556407.0,3288499884.19,20160814,9.5,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-08-21,9.410712050934123,9.657065769544964,9.29246226600092,9.371295455956389,4754673.0,4557566137.139999,20160821,9.51,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-08-28,9.361441307211955,9.371295455956389,9.203774927301017,9.312170563489788,3721991.0,3503920577.29,20160828,9.450000000000001,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-09-04,9.272753968512053,9.381149604700822,9.243191522278753,9.312170563489786,2498985.0,2360928192.63,20160904,9.45,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-09-11,9.322024712234223,9.322024712234223,9.223483224789884,9.243191522278751,2126696.0,2000033274.78,20160911,9.379999999999999,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-09-18,9.15450418357885,9.18406662981215,8.918004613712442,8.927858762456875,1638993.0,1504954282.5800002,20160918,9.06,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-09-25,8.918004613712442,9.055962696134515,8.898296316223574,9.016546101156779,1980102.0,1803311278.29,20160925,9.15,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-10-02,8.996837803667912,8.996837803667912,8.878588018734707,8.93771291120131,1723918.0,1561806706.82,20161002,9.07,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-10-16,8.967275357434609,9.036254398645646,8.90815046496801,8.957421208690178,2212845.0,2014365476.0700002,20161016,9.090000000000002,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-10-23,8.947567059945742,8.996837803667912,8.898296316223574,8.996837803667912,2462336.0,2234181461.86,20161023,9.13,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-10-30,8.996837803667912,9.164358332323284,8.986983654923478,9.036254398645646,2723018.0,2503871556.44,20161030,9.17,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-11-06,9.016546101156779,9.036254398645646,8.918004613712442,8.977129506179043,2777585.0,2531647099.3900003,20161106,9.11,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-11-13,8.967275357434609,9.046108547390078,8.878588018734707,9.046108547390078,3470817.0,3165125457.69,20161113,9.18,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-11-20,9.026400249901211,9.115087588601115,9.026400249901211,9.046108547390078,2968183.0,2731981373.1200004,20161120,9.18,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-11-27,9.046108547390078,9.47969109214516,9.036254398645646,9.47969109214516,5576790.0,5250058435.929999,20161127,9.620000000000001,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-12-04,9.548670133356193,9.637357472056097,9.302316414745354,9.410712050934123,4669121.0,4490431530.55,20161204,9.549999999999999,1.014801,20170723,20170721,1.014801
000001.SZ,1w,2016-12-11,9.361441307211955,9.607795025822796,9.272753968512053,9.509253538378461,4046322.0,3859729566.79,20161211,9.65,1.014801,20170723,20170721,1.014801
